id,film,date,score,review,is_english
191928,Captain Marvel,2019-04-04,5,"Very entertaining\, fun and easy to watch\, is not the best of Marvel but is one of the best in my opinion with Captain America \, Guardians of the Galaxy and Ant Man. I honestly don't understand how Aquaman with all the flaws that it had has gotten better reviews than this movie for fans\, it's certainly not bad as some people o most people say it was\, I frankly don't think that the people who said that actually saw the movie o mean that. That is not that good or the best I can agree with\, but that it was bad o that Brie Larson wasn't a fit for the role I don't\, I think that what actually could have happened is that most people stick with what the first trailer sold\, but it wasn't actually how the movie ended up being\, is just that the trailer mostly show the first parts of the movie and the way that Captain Marvel was trained to be\, a cold and emotional controlled soldier\, but that quickly change.",True
151214,Captain Marvel,2019-03-09,4,Loved it! A very well done origin story that was funny but not all cheesy!!,True
127147,Captain Marvel,2019-03-14,4,"Has the entertainment value typical of Marvel films\, but falls short from truly standing out amongst its peers. Throughout the film\, it always felt like it wasn't leaning hard enough in any one direction; a sentiment which is also true of Larson's portrayal as the title character. Given the mix of directions that the comics have taken the character recently\, it's not surprising that the MCU incarnation would suffer from a similar lack of identity. ",True
115190,Captain Marvel,2019-03-10,5,"Despite some bad reviews\, overall I think it was a pretty good movie.",True
161576,Captain Marvel,2019-03-13,2,"Over-the-top feminism.  Writers more interested in making a statement than a good movie.  The female characters drip with \""girl-power\"" themes.  The male characters are generally evil or a bit submissive.  Even Samuel Jackson's \""Nick Fury\"" is muted compared with other appearances.  I have no problem with girl-power movies (e.g. Wonder Woman) but this forces viewpoints unnaturally into the script.",True
137103,Captain Marvel,2019-05-01,2,"I must be missing a point\, I can't find a place on the timeline  for Captain Marvel\, apparently it's 6 years after 1989 which gives us 1995\, so Captain America was the first Avenger before the Avengers even exist? According to Captain Marvel plus the tesseract location/possetion won't add up if we follow the timeline from Captain America The first Avenger (1942) to Captain Marvel (1995). So many questions\, so many unanswered questions.",True
164024,Captain Marvel,2019-04-01,0,"Really boring movie\, almost slept through the movie. Little or no character depth. The film doesn't really make us care about the lead character because the film fails to add any depth to the character and it feels like the character is being kept in check\, in fact every other characters had more depth than the lead.\nAlso\, the lead character has little or no expressions and appears stone-like and is really irritating at times. Carol Denvers doesn't really do anything to amaze or inspire us or make us fall in love with the character.\nHumor from the lead character seems forced and unnatural\, because she seems bored most of the time\, Carol Denvers is not a really funny character. Samuel L Jackson\, Ben Mendelsohn and Jude Law were the best parts of the film since\, the lead character didn't have much to do and they do try in every way to save the movie.\nThe whole movie seems to be based on convenient plot twists. If something happens it is because the plot demands it so.\nFrom technical standpoint\, bad lighting\, bad color palette choices (especially during the train fight scene)\, mediocre CGI and fight scenes really leaves much to be desired.\nIn a nutshell\, the movie has nothing really new to offer and really just seems like a passtime and a lazy attempt to introduce the Captain Marvel character while we wait for Avengers Endgame.",True
153072,Captain Marvel,2019-03-14,3,"Marvel doesnâ(TM)t make bad movies. That being said\, this one is on the lower end. I have 0 desire to see it again in the theatre. I donâ(TM)t buy Brie Larson as a superhero.  There was something lacking for me.\nIts really a movie for little girls and women to feel empowered by.Men secure in their masculinity won't think twice about the supposed hidden agenda lol.",True
182813,Captain Marvel,2019-03-14,1,this is terribly boring,True
135188,Captain Marvel,2019-03-09,5,I loved how much fun Captain Marvel is and she is a bad***,True
111122,Captain Marvel,2019-03-10,0,Brie Larson's performance lacked the caliber that i usually expect with marvel movies. The story line was pretty flat and kept me wanting more. It's only function is MCU continuation.,True
143476,Captain Marvel,2019-03-09,2,"It's slightly below average\, doesn't really add much the MCU\, just retcons a lot of stuff. Typical predictable plot etc. Think it will probably do better if it gets a sequel which no doubt it will.",True
142889,Captain Marvel,2019-03-09,0,Its hard to think of any good scenes in the movie except those with that strong black character,True
153143,Captain Marvel,2019-03-23,5,Marvel once more presents a very entertaining chapter into the Marvel universe.The Stan Lee Cameo works brilliantly and pays a fitting tribute to the late icon.,True
128102,Captain Marvel,2019-03-10,1,horrible. an awful misstep for Marvel. ,True
151518,Captain Marvel,2019-03-11,5,"Loved it! I thought there plot was solid\, loved seeing past characters get developed and Larson did a wonderful job as Captain Marvel. I think they have built an interesting hero that will entertain us for years to come.",True
151128,Captain Marvel,2019-03-10,5,"Loved everything about it\, was so excited when i found out carol danvers is finally getting a movie and it really didnâ(TM)t disappoint! Thank you marvel studios for another great film!",True
181906,Captain Marvel,2019-03-17,0,"This is a terrible movie\, terrible directing\, acting\, writing\, dialogs....",True
133184,Captain Marvel,2019-03-09,0,"I grew up in the 90s\, I don’t remember any of this happening. Stop rewriting history. ",True
146260,Captain Marvel,2019-03-08,1,I wanted to like it but it was simply a boring movie. Save your money and watch this one at home.,True
133887,Captain Marvel,2019-03-11,5,"\""I have nothing to prove to you...\"" says Carol Danvers\, formerly of the US Air Force\, formerly Kree Star Force\, lately of the Earth.\nAnd she's right.Â  This movie is a lot of things.Â  At first\,Â  it's a dour war movie spin-off of GotG\, then it's Thor (complete with alien warrior trying to figure out how the Internet works)\, then it's Iron Man 3 with a deconstructed hero reevaluating how they fight and who they're fighting\,Â  then it's suddenly a damn good Superman movie\,Â  as a friend of mine pointed out. And no point is it boring\,Â  and several times it truly soars. Is a culmination of where Marvel has been in the last ten years\,Â  and it points the way of where is going\,Â  and it's amazing.\nÂ I've heard people say it's \""standard Marvel\""\, and I've heard people go on (and on and on...) about the gender of our lead\,Â  making my soul *utterly* cringe each time. The phrase 'standard Marvel' much like the term 'average Superhero' itself is an oxymoron. Marvels 'standard' is so high above everyone elses A-game anymore that we take it for granted abs that's a miracle. \nÂ If you're somehow no longer impressed by the finished work of thousands of artists working for years collectively that somehow all works together to tell a rousing story of physically wounded and mentally scarred space warriors regaining their humanity and discovering their true power and purpose.... I dunno\, take a walk in the woods or something.Â  Get some wonder back in your soul. But stay off Rotten Tomatoes\,Â  cuz this movie was awesome and I'll fight you. \nAlso\, Ben Mendelson is an absolute unit in this movie\,Â  and he needs to be in everything now.Â  And I'd like to borrow the time machine they used to get 1994 Sam Jackson.Â  For reasons.",True
125422,Captain Marvel,2019-03-10,5,great movie for marvel fans would see it again ,True
150988,Captain Marvel,2019-03-10,5,"Lots of fun\, great soundtrack\, funnier than I expected",True
186094,Captain Marvel,2019-03-09,2,"This movie was a let down. Expected something similar to wonder woman\, but this was just bad. Mabye a Scarlet Wich movie instead?",True
192013,Captain Marvel,2019-03-16,5,"Very fun movie. More than anything\, it gets me excited to see more of Larson's Captain Marvel in the MCU. It wasn't a perfect film\, but it gets a max rating from me. Don't buy into the trolling.",True
105932,Captain Marvel,2019-04-09,4,"As someone who didn't grow up reading Marvel comics\, I found Captain Marvel to be a really enjoyable film that stood on its own.  It was a good origin story that had just the right amount of humor and girl power. The only issue I took with this film was the lack of genuine peril for the main character\, but I believe that is largely due to her comic book origins as an overly powered superhero. Brie Larson was likeable and strong\, but people reviewing seem to forget about the supporting cast\, who were all excellent! Captain Marvel is going to be a good addition to the MCU and I have high hopes that Larson's portrayal of her character will play well against the other MCU characters.",True
